player_id,player_name,draft_year,pick_number,college,position,college_ft_pct,prospect_archetype,size_bucket,tier3,is_all_nba_first_5,star_level,first_all_nba_season,first_all_nba_year_in_league,best_all_nba_team_first_5,all_nba_selections_first_5,advanced_projection_source,height_wo_shoes,weight,wingspan,wingspan_height_diff,standing_reach,vert_max,actual_tier_label,college_ppg,college_rpg,college_apg,college_spg,college_bpg,college_mpg,college_usg_pct,college_ast_pct,college_tov_pct,college_stl_pct,college_blk_pct,college_orb_pct,college_ts_pct,college_fg_pct,college_fg2_pct,college_fg3_pct,college_efg_pct,college_bpm,college_obpm,college_dbpm,college_fg3a_rate,college_fta_per_g,college_pos,college_season,class_year,college_fta_per_2pa,position_name,projected_nba_position,source,scored,missing_features,p_out,p_rot_plus,p_star,rotation_plus_prob,pred_tier,creator_to_wing_scaling_signal,big_offensive_scalability,defensive_big_offense_floor,defensive_big_signal_cap,low_ast_rim_protector_risk,vert_standing
1628960,Grayson Allen,2018,21,Duke,1.0,0.834,secondary_creator,guard,1.0,False,0,,,,0,blind_leave_year_out,75.0,198.0,79.25,4.25,97.0,40.5,ROT+,15.5,3.3,4.6,1.7,0.1,35.6,20.7,21.2,13.8,2.8,0.2,1.8,0.58,0.418,0.503,0.37,0.536,8.4,5.0,3.4,0.637,3.4,G,2017-18,SR,0.8095238095238094,SG,SG,historical,True,,0.32976386148757486,0.5982165755832154,0.07201956292920969,0.6702361385124251,ROT+,0.0,0.0,0.0,1.0,0.0,
1628992,Justin Jackson,2018,43,Maryland,3.0,0.728,stretch_big,wing,0.0,False,0,,,,0,blind_leave_year_out,78.0,229.4,87.0,9.0,105.0,,OUT,9.8,8.1,1.9,0.8,0.8,29.2,24.1,12.7,21.8,1.7,3.0,11.2,0.47,0.366,0.443,0.25,0.416,1.9,0.2,1.7,0.396,2.6,F,2017-18,SO,0.4727272727272727,PF,SF,historical,True,,0.6718831575237301,0.2593517931855388,0.0687650492907311,0.32811684247626993,OUT,0.0,0.231928,0.0,1.0,0.0,
1628975,Jevon Carter,2018,32,West Virginia,0.0,0.798,secondary_creator,small_guard,1.0,False,0,,,,0,blind_leave_year_out,72.25,196.2,76.25,4.0,95.0,36.5,ROT+,17.3,4.6,6.6,3.0,0.4,35.5,25.0,36.2,14.4,4.9,1.2,2.4,0.549,0.422,0.441,0.393,0.498,12.0,6.7,5.3,0.385,4.2,G,2017-18,SR,0.49411764705882355,PG,PG,historical,True,,0.34752190808321304,0.5837405514759656,0.06873754044082137,0.652478091916787,ROT+,0.0,0.0,0.0,1.0,0.0,
1628978,Donte DiVincenzo,2018,17,Villanova,1.0,0.705,offensive_wing,guard,1.0,False,0,,,,0,blind_leave_year_out,75.5,200.6,78.0,2.5,97.5,42.0,ROT+,13.4,4.8,3.5,1.1,0.2,29.3,22.4,20.0,15.2,2.0,0.7,4.9,0.608,0.481,0.575,0.401,0.59,9.0,6.1,2.9,0.542,2.7,G,2017-18,SO,0.6000000000000001,SG,SG,historical,True,,0.526319424786831,0.40500474901781575,0.06867582619535327,0.47368057521316903,OUT,0.0,0.0,0.0,1.0,0.0,
1629053,Vincent Edwards,2018,52,Purdue,2.0,0.82,secondary_creator,wing,0.0,False,0,,,,0,blind_leave_year_out,78.35,224.9,83.86,5.510000000000005,105.51,,OUT,14.6,7.4,2.9,0.5,0.6,31.6,23.8,17.1,14.0,1.0,2.0,8.4,0.587,0.476,0.516,0.398,0.544,8.1,6.0,2.1,0.339,3.4,F,2017-18,SR,0.47887323943661975,SF,SF,historical,True,,0.5806029492423721,0.3534072625102264,0.0659897882474015,0.4193970507576279,OUT,0.2495999999999997,0.0,0.0,1.0,0.0,
1628977,Hamidou Diallo,2018,45,Kentucky,1.0,0.616,offensive_wing,guard,1.0,False,0,,,,0,blind_leave_year_out,76.25,197.0,83.5,7.25,103.0,40.5,ROT+,10.0,3.6,1.2,0.8,0.4,24.8,22.6,9.5,12.0,1.7,1.6,4.2,0.498,0.428,0.458,0.338,0.47,2.9,0.6,2.3,0.246,3.4,G,2017-18,FR,0.53125,SG,SG,historical,True,,0.5552969911603989,0.3832097405846326,0.06149326825496854,0.4447030088396011,OUT,0.0,0.0,0.0,1.0,0.0,
1629003,Shake Milton,2018,54,Southern Methodist,1.0,0.791,secondary_creator,guard,1.0,False,0,,,,0,blind_leave_year_out,76.5,207.2,84.75,8.25,99.5,33.0,ROT+,18.0,4.7,4.4,1.4,0.6,36.4,25.0,25.9,13.3,2.4,2.3,2.1,0.606,0.449,0.462,0.434,0.551,8.7,6.8,2.0,0.471,5.0,G,2017-18,JR,0.7575757575757576,SG,SG,historical,True,,0.4365012587547141,0.5039619440682439,0.05953679717704197,0.5634987412452859,OUT,0.0,0.0,0.0,1.0,0.0,
1629008,Michael Porter Jr.,2018,14,Missouri,2.0,0.643,offensive_wing,forward_big,1.0,False,0,,,,0,blind_leave_year_out,81.5,211.0,84.25,2.75,108.5,,ROT+,6.0,3.0,0.0,0.0,0.0,16.0,22.4,0.0,14.3,0.0,0.0,7.5,0.5,0.5,0.5,0.294,0.5,-8.4,-6.2,-2.2,0.0,0.0,G,2012-13,JR,0.0,SF,PF,historical,True,,0.4928743965939488,0.44917849626662265,0.05794710713942853,0.5071256034060512,OUT,0.11961111111111108,0.0,0.0,1.0,0.0,
1628964,Mo Bamba,2018,6,Texas,4.0,0.681,rim_runner,forward_big,1.0,False,0,,,,0,blind_leave_year_out,83.25,225.6,94.0,10.75,115.5,,ROT+,12.9,10.5,0.5,0.8,3.7,30.2,21.3,3.6,12.3,1.5,13.1,12.2,0.593,0.541,0.603,0.275,0.567,10.9,5.0,5.9,0.189,4.0,F,2017-18,FR,0.547945205479452,C,C,historical,True,,0.2853596221778162,0.6567557058617707,0.057884671960413143,0.7146403778221838,ROT+,0.0,0.24170833333333314,0.852,0.44620000000000004,0.852,
1628989,Kevin Huerter,2018,19,Maryland,1.0,0.748,secondary_creator,wing,1.0,False,0,,,,0,blind_leave_year_out,78.25,194.0,79.5,1.25,101.5,38.0,ROT+,14.8,5.0,3.4,0.6,0.7,34.4,21.5,20.3,17.8,1.1,2.1,3.7,0.64,0.503,0.605,0.417,0.616,7.8,5.7,2.1,0.543,3.1,G,2017-18,SO,0.673913043478261,SG,SF,historical,True,,0.42797169347614405,0.5141810870821126,0.05784721944174326,0.5720283065238558,OUT,0.34263600000000005,0.0,0.0,1.0,0.0,
1629118,Thomas Welsh,2018,58,California-Los Angeles,3.0,0.798,stretch_big,center,0.0,False,0,,,,0,blind_leave_year_out,84.0,245.0,83.0,-1.0,,,OUT,12.6,10.8,1.4,0.7,0.9,33.2,17.7,7.8,8.6,1.1,2.8,9.1,0.577,0.485,0.527,0.402,0.552,5.8,4.5,1.3,0.335,1.8,C,2017-18,SR,0.26865671641791045,PF,C,historical,True,,0.6956551566590654,0.25060081595426387,0.05374402738667068,0.30434484334093453,OUT,0.0,0.25298333333333306,0.0,1.0,0.0,
1629021,Moritz Wagner,2018,25,Michigan,4.0,0.698,stretch_big,forward_big,1.0,False,0,,,,0,blind_leave_year_out,82.5,241.4,84.0,1.5,108.0,34.0,ROT+,14.6,7.1,0.8,1.0,0.5,27.6,25.9,6.7,10.8,2.1,2.0,6.5,0.619,0.528,0.614,0.394,0.605,9.2,5.4,3.8,0.391,2.8,F,2017-18,JR,0.43749999999999994,C,PF,historical,True,,0.5136234854025041,0.4370276229802545,0.04934889161724132,0.4863765145974958,OUT,0.0,0.46908499999999986,0.0,1.0,0.0,
1628993,Alize Johnson,2018,50,Missouri State,3.0,0.716,playmaking_forward,wing,0.0,False,0,,,,0,blind_leave_year_out,79.25,216.6,80.75,1.5,103.0,31.0,OUT,15.0,11.6,2.8,0.5,0.4,31.2,27.1,19.3,13.6,0.9,1.5,11.4,0.528,0.43,0.516,0.281,0.481,5.9,5.6,0.3,0.365,4.4,F,2017-18,SR,0.5714285714285715,PF,SF,historical,True,,0.6608451258491508,0.29162423099536083,0.04753064315548836,0.3391548741508492,OUT,0.3987,0.47879999999999984,0.0,1.0,0.0,
1628984,Devonte' Graham,2018,34,Kansas,0.0,0.787,secondary_creator,small_guard,1.0,False,0,,,,0,blind_leave_year_out,72.25,186.4,78.25,6.0,96.0,37.0,ROT+,17.3,4.0,7.2,1.6,0.1,37.8,23.9,31.4,15.5,2.4,0.1,2.0,0.568,0.4,0.392,0.406,0.51,8.6,6.6,2.0,0.544,5.2,G,2017-18,SR,0.896551724137931,PG,PG,historical,True,,0.30424388934124436,0.6506126623251974,0.04514344833355819,0.6957561106587556,ROT+,0.0,0.0,0.0,1.0,0.0,
1629034,Ray Spalding,2018,56,Louisville,3.0,0.579,rim_runner,forward_big,0.0,False,0,,,,0,blind_leave_year_out,81.0,215.4,88.75,7.75,109.0,32.0,OUT,12.3,8.7,1.3,1.5,1.7,27.6,22.9,9.6,13.5,3.1,6.3,13.2,0.568,0.543,0.56,0.263,0.55,8.2,4.1,4.1,0.056,3.2,F,2017-18,JR,0.36363636363636365,PF,PF,historical,True,,0.5705083108179547,0.3913795134040001,0.03811217577804517,0.4294916891820453,OUT,0.0,0.15014999999999967,0.0,1.0,0.0,
1628980,Jacob Evans,2018,28,Cincinnati,1.0,0.755,offensive_wing,guard,0.0,False,0,,,,0,blind_leave_year_out,76.25,199.6,81.25,5.0,102.5,35.5,OUT,13.0,4.7,3.1,1.3,1.0,30.8,22.5,20.0,12.7,2.6,3.7,5.2,0.543,0.427,0.47,0.37,0.507,9.9,4.7,5.2,0.43,3.2,G,2017-18,JR,0.5333333333333333,SG,SG,historical,True,,0.5443980828275101,0.4233417856391123,0.03226013153337764,0.45560191717248993,OUT,0.0,0.0,0.0,1.0,0.0,
1628985,Devon Hall,2018,53,Virginia,1.0,0.807,two_way_wing,guard,0.0,False,0,,,,0,blind_leave_year_out,76.25,206.4,79.75,3.5,102.0,31.0,OUT,11.7,4.2,3.1,0.9,0.1,32.1,19.5,19.6,9.6,1.8,0.6,1.4,0.599,0.454,0.472,0.432,0.552,10.1,5.5,4.6,0.454,2.5,G,2017-18,SR,0.5319148936170213,SG,SG,historical,True,,0.7020136847230173,0.2661272281269836,0.03185908714999913,0.2979863152769827,OUT,0.0,0.0,0.0,1.0,0.0,
1629002,Chimezie Metu,2018,49,Southern California,3.0,0.692,rim_runner,wing,0.0,False,0,,,,0,blind_leave_year_out,80.5,219.6,84.5,4.0,108.0,36.0,OUT,15.7,7.4,1.6,0.8,1.7,31.0,25.8,10.0,12.8,1.5,6.3,7.2,0.574,0.523,0.548,0.3,0.538,5.6,3.1,2.5,0.102,4.5,F,2017-18,JR,0.43269230769230765,PF,PF,historical,True,,0.6662027778937167,0.30201131542637993,0.03178590667990333,0.33379722210628326,OUT,0.0,0.29157499999999964,0.0,1.0,0.0,
1628987,Kevin Hervey,2018,57,Texas-Arlington,3.0,0.768,playmaking_forward,wing,0.0,False,0,,,,0,blind_leave_year_out,78.5,211.6,87.5,9.0,107.0,32.0,OUT,20.5,8.5,2.2,1.2,0.6,32.2,31.0,15.2,12.8,2.1,2.2,8.0,0.553,0.446,0.522,0.339,0.517,5.5,5.1,0.4,0.417,4.2,F,2017-18,SR,0.43750000000000006,PF,SF,historical,True,,0.8246637150327699,0.14591826906156002,0.02941801590567003,0.17533628496723005,OUT,0.44870000000000004,0.5419333333333334,0.0,1.0,0.0,
1628994,George King,2018,59,Colorado,2.0,0.731,two_way_wing,guard,0.0,False,0,,,,0,blind_leave_year_out,76.75,218.6,83.5,6.75,101.5,39.0,OUT,12.9,7.8,1.1,0.5,0.7,28.5,23.3,8.2,15.1,1.1,2.6,7.2,0.574,0.445,0.494,0.395,0.542,4.7,3.2,1.6,0.492,2.7,G,2017-18,SR,0.5294117647058825,SF,SF,historical,True,,0.7714873512119316,0.2019131549439281,0.026599493844140315,0.22851264878806843,OUT,0.0,0.0,0.0,1.0,0.0,
1628982,Melvin Frazier Jr.,2018,35,Tulane,2.0,0.653,two_way_wing,guard,0.0,False,0,,,,0,blind_leave_year_out,76.5,198.2,85.75,9.25,105.0,40.5,OUT,15.9,5.6,2.9,2.2,0.7,34.4,22.2,17.9,16.9,3.6,2.2,3.9,0.631,0.556,0.623,0.385,0.61,6.9,4.1,2.8,0.283,3.9,G,2017-18,JR,0.5064935064935064,SF,SF,historical,True,,0.6249207495948779,0.3517022891348339,0.02337696127028816,0.3750792504051221,OUT,0.0,0.0,0.0,1.0,0.0,
1628990,Chandler Hutchison,2018,22,Boise State,2.0,0.687,secondary_creator,wing,0.0,False,0,,,,0,blind_leave_year_out,79.0,190.0,85.0,6.0,,,OUT,20.0,7.7,3.5,1.5,0.3,31.0,33.2,24.1,16.2,2.7,0.9,3.4,0.575,0.475,0.523,0.359,0.528,8.9,5.1,3.8,0.296,7.2,G,2017-18,SR,0.7346938775510203,SF,SF,historical,True,,0.6139215419157646,0.3664074314975471,0.019671026586688286,0.3860784580842354,OUT,0.412174,0.0,0.0,1.0,0.0,
1628369,Jayson Tatum,2017,3,Duke,2.0,0.849,secondary_creator,wing,2.0,True,2,2019-20,3.0,1.0,2,blind_leave_year_out,80.0,205.0,83.0,3.0,,,SUPERSTAR,16.8,7.3,2.1,1.3,1.1,33.3,26.2,12.4,15.0,2.3,3.2,4.8,0.566,0.452,0.504,0.342,0.507,7.9,4.6,3.2,0.321,4.8,F,2016-17,FR,0.5581395348837209,SF,SF,historical,True,,0.2790219892361524,0.43723199922015504,0.28374601154369256,0.7209780107638476,STAR,0.7138624999999998,0.0,0.0,1.0,0.0,
1628368,De'Aaron Fox,2017,5,Kentucky,0.0,0.736,primary_creator,small_guard,2.0,False,1,,,,0,blind_leave_year_out,74.0,169.6,78.5,4.5,100.0,,STAR,16.7,4.0,4.6,1.5,0.2,29.6,27.5,28.6,13.7,2.7,0.7,2.1,0.549,0.479,0.521,0.246,0.498,8.2,4.3,3.9,0.154,5.9,G,2016-17,FR,0.5619047619047619,PG,PG,historical,True,,0.4141962063344107,0.32915993958172607,0.25664385408386325,0.5858037936655893,STAR,0.0,0.0,0.0,1.0,0.0,
1628389,Bam Adebayo,2017,14,Kentucky,3.0,0.653,rim_runner,wing,2.0,False,1,,,,0,blind_leave_year_out,80.75,242.6,86.75,6.0,108.0,38.5,STAR,13.0,8.0,0.8,0.7,1.5,30.1,18.5,4.7,13.9,1.2,4.9,11.1,0.624,0.599,0.599,0.0,0.599,8.2,4.5,3.6,0.0,6.2,F,2016-17,FR,0.8266666666666667,PF,PF,historical,True,,0.39579401838310424,0.3659294637731619,0.23827651784373388,0.6042059816168958,OUT,0.0,0.3724451827242523,0.0,1.0,0.0,
1628386,Jarrett Allen,2017,22,Texas,4.0,0.564,dominant_big,forward_big,2.0,False,1,,,,0,blind_leave_year_out,81.0,233.6,89.25,8.25,109.5,35.5,STAR,13.4,8.4,0.8,0.6,1.5,32.2,22.6,5.7,17.8,1.0,5.0,10.9,0.571,0.566,0.579,0.0,0.566,5.2,2.6,2.6,0.022,4.5,F,2016-17,FR,0.4787234042553191,C,PF,historical,True,,0.4523961990444636,0.312529020135666,0.23507478081987038,0.5476038009555364,OUT,0.0,0.22462499999999977,0.0,1.0,0.0,
1628374,Lauri Markkanen,2017,7,Arizona,4.0,0.835,stretch_big,center,2.0,False,1,,,,0,blind_leave_year_out,84.0,230.0,83.0,-1.0,,,STAR,15.6,7.2,0.9,0.4,0.5,30.8,22.5,5.6,8.1,0.8,1.8,10.0,0.635,0.492,0.545,0.423,0.584,9.4,7.9,1.5,0.434,4.4,F,2016-17,FR,0.7586206896551725,C,PF,historical,True,,0.34962638433633797,0.429786705394141,0.22058691026952104,0.650373615663662,ROT+,0.0,0.6457046536796535,0.0,1.0,0.0,
1628393,Jawun Evans,2017,39,Oklahoma State,0.0,0.818,primary_creator,small_guard,0.0,False,0,,,,0,blind_leave_year_out,70.75,185.2,77.5,6.75,95.0,33.5,OUT,19.2,3.4,6.4,1.8,0.1,29.3,32.7,43.6,13.6,3.3,0.5,2.8,0.535,0.438,0.452,0.379,0.475,9.2,8.0,1.2,0.197,6.0,G,2016-17,SO,0.49586776859504134,PG,PG,historical,True,,0.4939033399181002,0.31314834258544394,0.19294831749645586,0.5060966600818998,OUT,0.0,0.0,0.0,1.0,0.0,
1628378,Donovan Mitchell,2017,13,Louisville,1.0,0.788,offensive_wing,small_guard,2.0,False,1,,,,0,blind_leave_year_out,73.25,211.4,82.0,8.75,97.0,40.5,STAR,15.6,4.9,2.7,2.1,0.5,32.3,24.6,16.0,10.2,3.7,1.7,3.7,0.534,0.408,0.463,0.354,0.498,11.1,5.7,5.5,0.509,3.2,G,2016-17,SO,0.5,SG,SG,historical,True,,0.474479885415,0.34531298900595336,0.1802071255790466,0.5255201145849999,OUT,0.0,0.0,0.0,1.0,0.0,
1628370,Malik Monk,2017,11,Kentucky,1.0,0.822,secondary_creator,guard,1.0,False,0,,,,0,blind_leave_year_out,75.0,200.0,78.0,3.0,,,ROT+,19.8,2.5,2.3,0.9,0.5,32.1,27.2,13.3,10.4,1.6,1.5,1.1,0.586,0.45,0.497,0.397,0.543,9.0,6.5,2.5,0.47,4.7,G,2016-17,FR,0.6025641025641026,SG,SG,historical,True,,0.30896945936530373,0.5154447377225561,0.17558580291214018,0.6910305406346963,ROT+,0.0,0.0,0.0,1.0,0.0,
1628371,Jonathan Isaac,2017,6,Florida State,3.0,0.78,stretch_big,forward_big,1.0,False,0,,,,0,blind_leave_year_out,82.0,205.0,85.43,3.430000000000007,108.66,,ROT+,12.0,7.8,1.2,1.2,1.5,26.2,20.3,7.5,13.3,2.4,6.2,7.7,0.614,0.508,0.593,0.348,0.568,10.0,5.8,4.2,0.348,3.7,F,2016-17,FR,0.7115384615384616,PF,PF,historical,True,,0.3918131430202162,0.43783445564799783,0.17035240133178597,0.6081868569797838,OUT,0.0,0.49963982188295153,0.0,1.0,0.0,
1628367,Josh Jackson,2017,4,Kansas,2.0,0.566,two_way_wing,wing,1.0,False,0,,,,0,blind_leave_year_out,80.0,207.0,81.75,1.75,,,ROT+,16.3,7.4,3.0,1.7,1.1,30.8,27.2,18.2,15.9,3.1,3.5,8.7,0.559,0.513,0.549,0.378,0.552,9.9,5.7,4.2,0.21,4.9,G,2016-17,FR,0.5051546391752578,SF,SF,historical,True,,0.2565857465352934,0.5849452720132038,0.15846898145150284,0.7434142534647066,ROT+,0.5009706666666665,0.0,0.0,1.0,0.0,
1628365,Markelle Fultz,2017,1,Washington,0.0,0.649,secondary_creator,guard,1.0,False,0,,,,0,blind_leave_year_out,76.0,195.0,82.0,6.0,,,ROT+,23.2,5.7,5.9,1.6,1.2,35.7,31.4,35.5,13.4,2.5,3.1,4.0,0.558,0.476,0.502,0.413,0.535,9.4,7.7,1.7,0.287,6.7,G,2016-17,FR,0.536,PG,PG,historical,True,,0.1300355916537469,0.7212306934694808,0.1487337148767723,0.8699644083462531,ROT+,0.0,0.0,0.0,1.0,0.0,
1628372,Dennis Smith Jr.,2017,9,North Carolina State,0.0,0.715,secondary_creator,guard,1.0,False,0,,,,0,blind_leave_year_out,75.0,195.0,77.0,2.0,,,ROT+,18.1,4.6,6.2,1.9,0.4,34.8,27.2,34.2,17.3,3.1,1.2,2.7,0.563,0.455,0.509,0.359,0.52,6.5,5.4,1.1,0.364,6.3,G,2016-17,FR,0.7590361445783131,PG,PG,historical,True,,0.25456888053131854,0.6016477414578855,0.143783378010796,0.7454311194686815,ROT+,0.0,0.0,0.0,1.0,0.0,
1628402,Frank Jackson,2017,31,Duke,0.0,0.755,offensive_wing,small_guard,0.0,False,0,,,,0,blind_leave_year_out,74.0,201.6,79.5,5.5,98.0,42.0,OUT,10.9,2.5,1.7,0.6,0.1,24.9,21.1,12.6,12.9,1.3,0.2,3.1,0.598,0.473,0.539,0.395,0.564,5.1,3.7,1.4,0.459,2.8,G,2016-17,FR,0.6666666666666666,PG,PG,historical,True,,0.6015421241421011,0.2617592483963548,0.13669862746154424,0.39845787585789905,OUT,0.0,0.0,0.0,1.0,0.0,
1628444,Jabari Bird,2017,56,California,1.0,0.753,offensive_wing,wing,0.0,False,0,,,,0,blind_leave_year_out,78.0,198.0,79.0,1.0,,,OUT,14.3,4.7,1.0,0.7,0.2,32.0,23.5,7.7,12.7,1.3,0.8,3.5,0.562,0.44,0.536,0.365,0.542,6.2,3.8,2.4,0.56,2.0,G,2016-17,SR,0.3846153846153846,SG,SF,historical,True,,0.5381882652341083,0.3276351939891036,0.1341765407767881,0.4618117347658917,OUT,0.11828999999999999,0.0,0.0,1.0,0.0,
1628430,Nigel Williams-Goss,2017,55,Gonzaga,0.0,0.806,primary_creator,small_guard,0.0,False,0,,,,0,blind_leave_year_out,73.5,190.2,79.25,5.75,99.0,34.5,OUT,16.8,6.0,4.7,1.7,0.1,32.8,24.6,25.6,13.1,2.9,0.2,2.2,0.594,0.486,0.527,0.368,0.533,10.8,5.7,5.1,0.258,4.8,G,2016-17,JR,0.5454545454545454,PG,PG,historical,True,,0.6037520955993345,0.2667569810996411,0.12949092330102432,0.3962479044006654,OUT,0.0,0.0,0.0,1.0,0.0,
1628379,Luke Kennard,2017,12,Duke,1.0,0.867,two_way_wing,guard,1.0,False,0,,,,0,blind_leave_year_out,76.5,196.2,77.25,0.75,98.5,,ROT+,19.5,5.1,2.5,0.8,0.4,35.5,24.0,13.6,9.3,1.4,0.9,3.9,0.629,0.489,0.525,0.438,0.579,10.3,8.4,2.0,0.414,5.1,G,2016-17,SO,0.6623376623376622,SG,SG,historical,True,,0.3535743473595637,0.523844177165567,0.12258147547486929,0.6464256526404363,OUT,0.0,0.0,0.0,1.0,0.0,
1628380,Zach Collins,2017,10,Gonzaga,3.0,0.743,rim_runner,forward_big,1.0,False,0,,,,0,blind_leave_year_out,82.25,232.2,85.0,2.75,111.0,,ROT+,10.0,5.9,0.4,0.5,1.8,17.3,24.8,4.4,17.8,1.5,9.8,12.1,0.703,0.652,0.672,0.476,0.676,10.6,4.6,6.0,0.101,3.8,F,2016-17,FR,0.7916666666666666,PF,PF,historical,True,,0.3648225420865153,0.5175864045012282,0.11759105341225656,0.6351774579134848,OUT,0.0,0.6602774566473987,0.8079999999999999,0.4748,0.8079999999999999,
1628425,Sterling Brown,2017,46,Southern Methodist,1.0,0.77,offensive_wing,wing,0.0,False,0,,,,0,blind_leave_year_out,78.0,200.0,81.0,3.0,,,OUT,13.4,6.5,3.0,1.4,0.5,32.7,21.9,17.9,14.6,2.7,2.2,6.0,0.583,0.459,0.465,0.449,0.546,8.9,4.8,4.0,0.387,3.1,G,2016-17,SR,0.5081967213114754,SG,SF,historical,True,,0.5630294624543566,0.31980100844365134,0.11716952910199196,0.4369705375456433,OUT,0.2944260000000001,0.0,0.0,1.0,0.0,
1628407,Dwayne Bacon,2017,40,Florida State,1.0,0.733,two_way_wing,guard,0.0,False,0,,,,0,blind_leave_year_out,76.75,221.6,82.0,5.25,103.5,36.5,OUT,17.2,4.2,1.7,1.0,0.1,28.8,29.4,11.6,11.4,1.9,0.4,4.0,0.544,0.452,0.516,0.333,0.51,5.5,4.6,1.0,0.35,3.9,G,2016-17,SO,0.4285714285714286,SG,SF,historical,True,,0.5213084512369268,0.37059414712189587,0.10809740164117733,0.4786915487630732,OUT,0.0,0.0,0.0,1.0,0.0,
1628388,T.J. Leaf,2017,18,California-Los Angeles,3.0,0.679,rim_runner,wing,0.0,False,0,,,,0,blind_leave_year_out,80.75,222.2,83.0,2.25,107.0,34.5,OUT,16.3,8.2,2.4,0.6,1.1,29.9,22.0,13.2,10.8,1.1,3.5,9.0,0.66,0.617,0.644,0.466,0.652,8.6,6.5,2.1,0.152,3.0,F,2016-17,FR,0.32608695652173914,PF,PF,historical,True,,0.5020088854627784,0.39507620212958916,0.10291491240763247,0.4979911145372216,OUT,0.0,0.6413065418060201,0.0,1.0,0.0,
1628381,John Collins,2017,19,Wake Forest,3.0,0.729,rim_runner,wing,1.0,False,0,,,,0,blind_leave_year_out,80.25,225.2,83.25,3.0,106.5,37.5,ROT+,19.2,9.8,0.5,0.6,1.6,26.6,29.9,4.5,11.1,1.3,6.6,16.4,0.658,0.622,0.624,0.0,0.622,9.9,9.3,0.7,0.003,6.7,F,2016-17,SO,0.5877192982456141,PF,PF,historical,True,,0.3717444688136543,0.5283581452931474,0.09989738589319827,0.6282555311863457,OUT,0.0,0.6595833333333331,0.0,1.0,0.0,
1628415,Dillon Brooks,2017,45,Oregon,1.0,0.794,secondary_creator,guard,1.0,False,0,,,,0,blind_leave_year_out,77.0,220.2,78.0,1.0,100.5,37.5,ROT+,16.1,3.2,2.7,1.1,0.5,25.3,31.6,23.1,13.0,2.5,2.0,4.8,0.585,0.488,0.532,0.401,0.556,9.1,6.2,2.9,0.336,3.6,F,2016-17,JR,0.45,SG,SG,historical,True,,0.4345272994202949,0.46715310795154946,0.09831959262815566,0.5654727005797051,OUT,0.0,0.0,0.0,1.0,0.0,
1628366,Lonzo Ball,2017,2,California-Los Angeles,0.0,0.673,secondary_creator,wing,1.0,False,0,,,,0,blind_leave_year_out,78.0,190.0,81.0,3.0,,,ROT+,14.6,6.0,7.6,1.8,0.8,35.1,18.1,31.4,18.6,2.8,2.1,3.2,0.673,0.551,0.732,0.412,0.668,12.0,8.1,3.9,0.566,2.7,G,2016-17,FR,0.6585365853658538,PG,SF,historical,True,,0.10889217021448427,0.7930591157131406,0.09804871407237516,0.8911078297855157,ROT+,0.43339104444444443,0.0,0.0,1.0,0.0,
1628404,Josh Hart,2017,30,Villanova,1.0,0.72,offensive_wing,guard,1.0,False,0,,,,0,blind_leave_year_out,75.75,209.2,80.25,4.5,101.0,35.5,ROT+,18.7,6.4,2.9,1.6,0.3,33.1,27.8,18.8,11.5,2.9,1.0,5.8,0.619,0.51,0.579,0.404,0.59,12.0,8.1,3.9,0.395,4.7,G,2016-17,SR,0.6025641025641026,SG,SG,historical,True,,0.39118402262329877,0.5204597896058467,0.0883561877708545,0.6088159773767012,OUT,0.0,0.0,0.0,1.0,0.0,
1628403,Caleb Swanigan,2017,26,Purdue,3.0,0.76,dominant_big,wing,0.0,False,0,,,,0,blind_leave_year_out,79.5,245.6,87.0,7.5,108.0,,OUT,18.5,12.5,3.1,0.4,0.8,32.5,28.1,18.9,18.5,0.8,2.5,10.7,0.62,0.527,0.548,0.447,0.572,9.4,6.1,3.4,0.202,6.0,F,2016-17,SO,0.625,PF,PF,historical,True,,0.6538655996808727,0.2592044935073176,0.08692990681180966,0.3461344003191273,OUT,0.0,0.6183166666666664,0.0,1.0,0.0,
1628401,Derrick White,2017,29,Colorado,0.0,0.813,secondary_creator,guard,1.0,False,0,,,,0,blind_leave_year_out,75.25,189.8,79.5,4.25,101.5,36.5,ROT+,18.1,4.1,4.4,1.2,1.4,32.8,25.3,28.6,14.2,2.2,4.9,3.5,0.627,0.507,0.569,0.396,0.578,12.4,9.0,3.4,0.356,5.4,G,2016-17,SR,0.7105263157894738,PG,PG,historical,True,,0.3605305057722932,0.5578290956410987,0.08164039858660808,0.6394694942277068,OUT,0.0,0.0,0.0,1.0,0.0,
1628418,Thomas Bryant,2017,42,Indiana,3.0,0.718,rim_runner,forward_big,1.0,False,0,,,,0,blind_leave_year_out,81.5,247.8,90.0,8.5,112.5,33.0,ROT+,12.6,6.6,1.5,0.8,1.5,28.1,22.2,9.8,18.0,1.6,5.7,9.7,0.601,0.519,0.556,0.383,0.56,6.2,3.8,2.4,0.211,4.4,C,2016-17,SO,0.6666666666666667,PF,C,historical,True,,0.4437643242437297,0.47809215120165993,0.07814352455461038,0.5562356757562703,OUT,0.0,0.5834571805006585,0.0,1.0,0.0,
