player_id,player_name,draft_year,pick_number,college,position,college_ft_pct,prospect_archetype,size_bucket,tier3,is_all_nba_first_5,star_level,first_all_nba_season,first_all_nba_year_in_league,best_all_nba_team_first_5,all_nba_selections_first_5,advanced_projection_source,height_wo_shoes,weight,wingspan,wingspan_height_diff,actual_tier_label,position_name,projected_nba_position,college_ppg,college_rpg,college_apg,college_spg,college_bpg,college_mpg,college_usg_pct,college_ast_pct,college_tov_pct,college_stl_pct,college_blk_pct,college_orb_pct,college_ts_pct,college_fg_pct,college_fg2_pct,college_fg3_pct,college_efg_pct,college_bpm,college_obpm,college_dbpm,college_fg3a_rate,college_fta_per_g,college_pos,college_season,class_year,college_fta_per_2pa,source,scored,missing_features,p_out,p_rot_plus,p_star,rotation_plus_prob,pred_tier,creator_to_wing_scaling_signal,big_offensive_scalability,defensive_big_offense_floor,defensive_big_signal_cap,low_ast_rim_protector_risk
1628368,De'Aaron Fox,2017,5,Kentucky,0.0,0.736,primary_creator,small_guard,2.0,False,1,,,,0,blind_leave_year_out,74.0,169.6,78.5,4.5,STAR,PG,PG,16.7,4.0,4.6,1.5,0.2,29.6,27.5,28.6,13.7,2.7,0.7,2.1,0.549,0.479,0.521,0.246,0.498,8.2,4.3,3.9,0.154,5.9,G,2016-17,FR,0.5619047619047619,historical,True,,0.41419620633403553,0.3291599395819374,0.25664385408402707,0.5858037936659645,STAR,0.0,0.0,0.0,1.0,0.0
1628389,Bam Adebayo,2017,14,Kentucky,3.0,0.653,rim_runner,wing,2.0,False,1,,,,0,blind_leave_year_out,80.75,242.6,86.75,6.0,STAR,PF,PF,13.0,8.0,0.8,0.7,1.5,30.1,18.5,4.7,13.9,1.2,4.9,11.1,0.624,0.599,0.599,0.0,0.599,8.2,4.5,3.6,0.0,6.2,F,2016-17,FR,0.8266666666666667,historical,True,,0.39579401838251516,0.36592946377351954,0.23827651784396528,0.6042059816174848,OUT,0.0,0.3724451827242523,0.0,1.0,0.0
1628386,Jarrett Allen,2017,22,Texas,4.0,0.564,dominant_big,forward_big,2.0,False,1,,,,0,blind_leave_year_out,81.0,233.6,89.25,8.25,STAR,C,C,13.4,8.4,0.8,0.6,1.5,32.2,22.6,5.7,17.8,1.0,5.0,10.9,0.571,0.566,0.579,0.0,0.566,5.2,2.6,2.6,0.022,4.5,F,2016-17,FR,0.4787234042553191,historical,True,,0.45239619904384554,0.312529020136019,0.23507478082013544,0.5476038009561545,OUT,0.0,0.22462499999999977,0.0,1.0,0.0
1628374,Lauri Markkanen,2017,7,Arizona,4.0,0.835,stretch_big,center,2.0,False,1,,,,0,blind_leave_year_out,84.0,230.0,83.0,-1.0,STAR,C,C,15.6,7.2,0.9,0.4,0.5,30.8,22.5,5.6,8.1,0.8,1.8,10.0,0.635,0.492,0.545,0.423,0.584,9.4,7.9,1.5,0.434,4.4,F,2016-17,FR,0.7586206896551725,historical,True,,0.34962638433687376,0.42978670539378927,0.22058691026933697,0.6503736156631262,ROT+,0.0,0.6457046536796535,0.0,1.0,0.0
1628393,Jawun Evans,2017,39,Oklahoma State,0.0,0.818,primary_creator,small_guard,0.0,False,0,,,,0,blind_leave_year_out,70.75,185.2,77.5,6.75,OUT,PG,PG,19.2,3.4,6.4,1.8,0.1,29.3,32.7,43.6,13.6,3.3,0.5,2.8,0.535,0.438,0.452,0.379,0.475,9.2,8.0,1.2,0.197,6.0,G,2016-17,SO,0.49586776859504134,historical,True,,0.49390333991843427,0.31314834258523705,0.19294831749632865,0.5060966600815657,OUT,0.0,0.0,0.0,1.0,0.0
1628378,Donovan Mitchell,2017,13,Louisville,1.0,0.788,offensive_wing,small_guard,2.0,False,1,,,,0,blind_leave_year_out,73.25,211.4,82.0,8.75,STAR,SG,SG,15.6,4.9,2.7,2.1,0.5,32.3,24.6,16.0,10.2,3.7,1.7,3.7,0.534,0.408,0.463,0.354,0.498,11.1,5.7,5.5,0.509,3.2,G,2016-17,SO,0.5,historical,True,,0.4744798854151084,0.3453129890058838,0.18020712557900784,0.5255201145848917,OUT,0.0,0.0,0.0,1.0,0.0
1628370,Malik Monk,2017,11,Kentucky,1.0,0.822,secondary_creator,guard,1.0,False,0,,,,0,blind_leave_year_out,75.0,200.0,78.0,3.0,ROT+,SG,SG,19.8,2.5,2.3,0.9,0.5,32.1,27.2,13.3,10.4,1.6,1.5,1.1,0.586,0.45,0.497,0.397,0.543,9.0,6.5,2.5,0.47,4.7,G,2016-17,FR,0.6025641025641026,historical,True,,0.30896945936609155,0.515444737721969,0.1755858029119395,0.6910305406339085,ROT+,0.0,0.0,0.0,1.0,0.0
1628371,Jonathan Isaac,2017,6,Florida State,3.0,0.78,stretch_big,forward_big,1.0,False,0,,,,0,blind_leave_year_out,82.0,205.0,85.43,3.430000000000007,ROT+,PF,PF,12.0,7.8,1.2,1.2,1.5,26.2,20.3,7.5,13.3,2.4,6.2,7.7,0.614,0.508,0.593,0.348,0.568,10.0,5.8,4.2,0.348,3.7,F,2016-17,FR,0.7115384615384616,historical,True,,0.3918131430206212,0.43783445564770607,0.1703524013316727,0.6081868569793788,OUT,0.0,0.49963982188295153,0.0,1.0,0.0
1628367,Josh Jackson,2017,4,Kansas,2.0,0.566,two_way_wing,wing,1.0,False,0,,,,0,blind_leave_year_out,80.0,207.0,81.75,1.75,ROT+,SF,SF,16.3,7.4,3.0,1.7,1.1,30.8,27.2,18.2,15.9,3.1,3.5,8.7,0.559,0.513,0.549,0.378,0.552,9.9,5.7,4.2,0.21,4.9,G,2016-17,FR,0.5051546391752578,historical,True,,0.25658574653560284,0.5849452720129593,0.15846898145143778,0.743414253464397,ROT+,0.5009706666666665,0.0,0.0,1.0,0.0
1628365,Markelle Fultz,2017,1,Washington,0.0,0.649,secondary_creator,guard,1.0,False,0,,,,0,blind_leave_year_out,76.0,195.0,82.0,6.0,ROT+,PG,PG,23.2,5.7,5.9,1.6,1.2,35.7,31.4,35.5,13.4,2.5,3.1,4.0,0.558,0.476,0.502,0.413,0.535,9.4,7.7,1.7,0.287,6.7,G,2016-17,FR,0.536,historical,True,,0.13003559165420475,0.7212306934690993,0.148733714876696,0.8699644083457954,ROT+,0.0,0.0,0.0,1.0,0.0
1628372,Dennis Smith Jr.,2017,9,North Carolina State,0.0,0.715,secondary_creator,guard,1.0,False,0,,,,0,blind_leave_year_out,75.0,195.0,77.0,2.0,ROT+,PG,PG,18.1,4.6,6.2,1.9,0.4,34.8,27.2,34.2,17.3,3.1,1.2,2.7,0.563,0.455,0.509,0.359,0.52,6.5,5.4,1.1,0.364,6.3,G,2016-17,FR,0.7590361445783131,historical,True,,0.2545688805317381,0.6016477414575461,0.14378337801071583,0.7454311194682619,ROT+,0.0,0.0,0.0,1.0,0.0
1628402,Frank Jackson,2017,31,Duke,0.0,0.755,offensive_wing,small_guard,0.0,False,0,,,,0,blind_leave_year_out,74.0,201.6,79.5,5.5,OUT,PG,PG,10.9,2.5,1.7,0.6,0.1,24.9,21.1,12.6,12.9,1.3,0.2,3.1,0.598,0.473,0.539,0.395,0.564,5.1,3.7,1.4,0.459,2.8,G,2016-17,FR,0.6666666666666666,historical,True,,0.6015421241420285,0.26175924839640335,0.1366986274615682,0.39845787585797154,OUT,0.0,0.0,0.0,1.0,0.0
1628444,Jabari Bird,2017,56,California,1.0,0.753,offensive_wing,wing,0.0,False,0,,,,0,blind_leave_year_out,78.0,198.0,79.0,1.0,OUT,SG,SG,14.3,4.7,1.0,0.7,0.2,32.0,23.5,7.7,12.7,1.3,0.8,3.5,0.562,0.44,0.536,0.365,0.542,6.2,3.8,2.4,0.56,2.0,G,2016-17,SR,0.3846153846153846,historical,True,,0.5381882652338741,0.32763519398926977,0.1341765407768562,0.46181173476612597,OUT,0.11828999999999999,0.0,0.0,1.0,0.0
1628430,Nigel Williams-Goss,2017,55,Gonzaga,0.0,0.806,primary_creator,small_guard,0.0,False,0,,,,0,blind_leave_year_out,73.5,190.2,79.25,5.75,OUT,PG,PG,16.8,6.0,4.7,1.7,0.1,32.8,24.6,25.6,13.1,2.9,0.2,2.2,0.594,0.486,0.527,0.368,0.533,10.8,5.7,5.1,0.258,4.8,G,2016-17,JR,0.5454545454545454,historical,True,,0.6037520955993416,0.2667569810996362,0.12949092330102216,0.3962479044006584,OUT,0.0,0.0,0.0,1.0,0.0
1628379,Luke Kennard,2017,12,Duke,1.0,0.867,two_way_wing,guard,1.0,False,0,,,,0,blind_leave_year_out,76.5,196.2,77.25,0.75,ROT+,SG,SG,19.5,5.1,2.5,0.8,0.4,35.5,24.0,13.6,9.3,1.4,0.9,3.9,0.629,0.489,0.525,0.438,0.579,10.3,8.4,2.0,0.414,5.1,G,2016-17,SO,0.6623376623376622,historical,True,,0.35357434735902193,0.5238441771660064,0.12258147547497171,0.6464256526409781,OUT,0.0,0.0,0.0,1.0,0.0
1628380,Zach Collins,2017,10,Gonzaga,3.0,0.743,rim_runner,forward_big,1.0,False,0,,,,0,blind_leave_year_out,82.25,232.2,85.0,2.75,ROT+,PF,PF,10.0,5.9,0.4,0.5,1.8,17.3,24.8,4.4,17.8,1.5,9.8,12.1,0.703,0.652,0.672,0.476,0.676,10.6,4.6,6.0,0.101,3.8,F,2016-17,FR,0.7916666666666666,historical,True,,0.3648225420867116,0.5175864045010677,0.11759105341222068,0.6351774579132884,OUT,0.0,0.6602774566473987,0.8079999999999999,0.4748,0.8079999999999999
1628425,Sterling Brown,2017,46,Southern Methodist,1.0,0.77,offensive_wing,wing,0.0,False,0,,,,0,blind_leave_year_out,78.0,200.0,81.0,3.0,OUT,SG,SG,13.4,6.5,3.0,1.4,0.5,32.7,21.9,17.9,14.6,2.7,2.2,6.0,0.583,0.459,0.465,0.449,0.546,8.9,4.8,4.0,0.387,3.1,G,2016-17,SR,0.5081967213114754,historical,True,,0.5630294624546881,0.3198010084434084,0.11716952910190342,0.43697053754531184,OUT,0.2944260000000001,0.0,0.0,1.0,0.0
1628407,Dwayne Bacon,2017,40,Florida State,1.0,0.733,two_way_wing,guard,0.0,False,0,,,,0,blind_leave_year_out,76.75,221.6,82.0,5.25,OUT,SG,SG,17.2,4.2,1.7,1.0,0.1,28.8,29.4,11.6,11.4,1.9,0.4,4.0,0.544,0.452,0.516,0.333,0.51,5.5,4.6,1.0,0.35,3.9,G,2016-17,SO,0.4285714285714286,historical,True,,0.5213084512368207,0.370594147121978,0.10809740164120127,0.4786915487631793,OUT,0.0,0.0,0.0,1.0,0.0
1628388,T.J. Leaf,2017,18,California-Los Angeles,3.0,0.679,rim_runner,wing,0.0,False,0,,,,0,blind_leave_year_out,80.75,222.2,83.0,2.25,OUT,PF,PF,16.3,8.2,2.4,0.6,1.1,29.9,22.0,13.2,10.8,1.1,3.5,9.0,0.66,0.617,0.644,0.466,0.652,8.6,6.5,2.1,0.152,3.0,F,2016-17,FR,0.32608695652173914,historical,True,,0.5020088854632039,0.3950762021292509,0.10291491240754531,0.4979911145367962,OUT,0.0,0.6413065418060201,0.0,1.0,0.0
1628381,John Collins,2017,19,Wake Forest,3.0,0.729,rim_runner,wing,1.0,False,0,,,,0,blind_leave_year_out,80.25,225.2,83.25,3.0,ROT+,PF,PF,19.2,9.8,0.5,0.6,1.6,26.6,29.9,4.5,11.1,1.3,6.6,16.4,0.658,0.622,0.624,0.0,0.622,9.9,9.3,0.7,0.003,6.7,F,2016-17,SO,0.5877192982456141,historical,True,,0.3717444688134174,0.5283581452933462,0.09989738589323642,0.6282555311865826,OUT,0.0,0.6595833333333331,0.0,1.0,0.0
1628415,Dillon Brooks,2017,45,Oregon,1.0,0.794,secondary_creator,guard,1.0,False,0,,,,0,blind_leave_year_out,77.0,220.2,78.0,1.0,ROT+,SG,SG,16.1,3.2,2.7,1.1,0.5,25.3,31.6,23.1,13.0,2.5,2.0,4.8,0.585,0.488,0.532,0.401,0.556,9.1,6.2,2.9,0.336,3.6,F,2016-17,JR,0.45,historical,True,,0.4345272994205144,0.46715310795136766,0.09831959262811793,0.5654727005794856,OUT,0.0,0.0,0.0,1.0,0.0
1628366,Lonzo Ball,2017,2,California-Los Angeles,0.0,0.673,secondary_creator,wing,1.0,False,0,,,,0,blind_leave_year_out,78.0,190.0,81.0,3.0,ROT+,PG,PG,14.6,6.0,7.6,1.8,0.8,35.1,18.1,31.4,18.6,2.8,2.1,3.2,0.673,0.551,0.732,0.412,0.668,12.0,8.1,3.9,0.566,2.7,G,2016-17,FR,0.6585365853658538,historical,True,,0.10889217021510522,0.7930591157125864,0.0980487140723084,0.8911078297848948,ROT+,0.43339104444444443,0.0,0.0,1.0,0.0
1628404,Josh Hart,2017,30,Villanova,1.0,0.72,offensive_wing,guard,1.0,False,0,,,,0,blind_leave_year_out,75.75,209.2,80.25,4.5,ROT+,SG,SG,18.7,6.4,2.9,1.6,0.3,33.1,27.8,18.8,11.5,2.9,1.0,5.8,0.619,0.51,0.579,0.404,0.59,12.0,8.1,3.9,0.395,4.7,G,2016-17,SR,0.6025641025641026,historical,True,,0.39118402262361307,0.5204597896055779,0.08835618777080896,0.6088159773763869,OUT,0.0,0.0,0.0,1.0,0.0
1628403,Caleb Swanigan,2017,26,Purdue,3.0,0.76,dominant_big,wing,0.0,False,0,,,,0,blind_leave_year_out,79.5,245.6,87.0,7.5,OUT,PF,PF,18.5,12.5,3.1,0.4,0.8,32.5,28.1,18.9,18.5,0.8,2.5,10.7,0.62,0.527,0.548,0.447,0.572,9.4,6.1,3.4,0.202,6.0,F,2016-17,SO,0.625,historical,True,,0.6538655996812025,0.2592044935070705,0.08692990681172713,0.3461344003187976,OUT,0.0,0.6183166666666664,0.0,1.0,0.0
1628401,Derrick White,2017,29,Colorado,0.0,0.813,secondary_creator,guard,1.0,False,0,,,,0,blind_leave_year_out,75.25,189.8,79.5,4.25,ROT+,PG,PG,18.1,4.1,4.4,1.2,1.4,32.8,25.3,28.6,14.2,2.2,4.9,3.5,0.627,0.507,0.569,0.396,0.578,12.4,9.0,3.4,0.356,5.4,G,2016-17,SR,0.7105263157894738,historical,True,,0.36053050577157275,0.5578290956417259,0.08164039858670134,0.6394694942284272,OUT,0.0,0.0,0.0,1.0,0.0
1628418,Thomas Bryant,2017,42,Indiana,3.0,0.718,rim_runner,forward_big,1.0,False,0,,,,0,blind_leave_year_out,81.5,247.8,90.0,8.5,ROT+,PF,PF,12.6,6.6,1.5,0.8,1.5,28.1,22.2,9.8,18.0,1.6,5.7,9.7,0.601,0.519,0.556,0.383,0.56,6.2,3.8,2.4,0.211,4.4,C,2016-17,SO,0.6666666666666667,historical,True,,0.4437643242424607,0.47809215120275006,0.07814352455478922,0.5562356757575393,OUT,0.0,0.5834571805006585,0.0,1.0,0.0
1628395,Jordan Bell,2017,38,Oregon,3.0,0.63,rim_runner,wing,0.0,False,0,,,,0,blind_leave_year_out,79.0,223.6,83.75,4.75,OUT,PF,PF,10.9,8.8,1.8,1.3,2.3,28.8,18.0,11.4,18.8,2.5,8.5,12.2,0.658,0.636,0.659,0.214,0.641,10.8,5.3,5.5,0.052,3.0,F,2016-17,JR,0.46153846153846156,historical,True,,0.5752734893938887,0.3521832890309356,0.07254322157517575,0.42472651060611133,OUT,0.0,0.28122499999999984,0.7187750000000002,0.5327962499999999,0.0
1628416,Tyler Dorsey,2017,41,Oregon,1.0,0.732,offensive_wing,guard,0.0,False,0,,,,0,blind_leave_year_out,75.0,182.6,77.25,2.25,OUT,SG,SG,14.6,3.5,1.7,0.8,0.1,30.0,22.9,10.7,11.1,1.5,0.4,3.5,0.606,0.467,0.513,0.423,0.575,6.8,5.1,1.6,0.514,3.6,G,2016-17,SO,0.7058823529411765,historical,True,,0.6632477239576879,0.2679908975884562,0.06876137845385585,0.33675227604231206,OUT,0.0,0.0,0.0,1.0,0.0
1628410,Edmond Sumner,2017,52,Xavier,0.0,0.73,secondary_creator,guard,0.0,False,0,,,,0,blind_leave_year_out,76.0,176.4,81.0,5.0,OUT,PG,PG,15.0,4.3,5.0,1.3,0.8,33.1,24.0,30.2,17.4,2.3,2.7,1.8,0.57,0.479,0.533,0.273,0.507,8.8,5.1,3.7,0.209,6.5,G,2016-17,SO,0.8125,historical,True,,0.6184755865023477,0.313744453865288,0.06777995963236434,0.3815244134976523,OUT,0.0,0.0,0.0,1.0,0.0
1628397,Ivan Rabb,2017,35,California,3.0,0.666,rim_runner,wing,0.0,False,0,,,,0,blind_leave_year_out,80.75,219.6,85.5,4.75,OUT,PF,PF,14.0,10.5,1.5,0.7,1.0,32.6,23.8,10.9,14.3,1.3,3.3,10.7,0.541,0.484,0.49,0.4,0.497,6.4,3.0,3.4,0.064,6.0,F,2016-17,SO,0.6382978723404255,historical,True,,0.6020990867569562,0.3305824270478819,0.06731848619516193,0.3979009132430438,OUT,0.0,0.34010399999999974,0.0,1.0,0.0
1628384,OG Anunoby,2017,23,Indiana,2.0,0.522,two_way_wing,wing,1.0,False,0,,,,0,blind_leave_year_out,78.25,232.4,86.25,8.0,ROT+,SF,SF,11.1,5.4,1.4,1.3,1.3,25.1,20.8,11.0,15.2,3.0,5.5,8.5,0.611,0.557,0.701,0.311,0.615,8.9,5.4,3.5,0.369,3.0,F,2016-17,SO,0.625,historical,True,,0.42840840396466506,0.5059208828671209,0.06567071316821405,0.5715915960353349,OUT,0.1099855555555555,0.0,0.0,1.0,0.0
1628409,Alec Peters,2017,54,Valparaiso,3.0,0.846,stretch_big,wing,0.0,False,0,,,,0,blind_leave_year_out,79.25,232.0,82.75,3.5,OUT,PF,PF,23.0,10.1,2.2,0.8,0.4,35.1,30.8,14.8,11.2,1.3,1.2,8.5,0.594,0.466,0.519,0.363,0.528,7.9,7.5,0.4,0.342,6.7,F,2016-17,SR,0.6320754716981133,historical,True,,0.7374292685050896,0.19768641365653444,0.06488431783837596,0.2625707314949104,OUT,0.0,0.7345228443743426,0.0,1.0,0.0
1628399,Tyler Lydon,2017,24,Syracuse,3.0,0.809,stretch_big,wing,0.0,False,0,,,,0,blind_leave_year_out,80.25,215.0,84.0,3.75,OUT,PF,PF,13.2,8.6,2.1,1.0,1.4,36.1,18.0,10.8,13.6,1.7,4.7,7.7,0.599,0.473,0.523,0.395,0.55,7.0,4.8,2.2,0.389,3.4,F,2016-17,SO,0.5964912280701754,historical,True,,0.5674245307154,0.3684506937342887,0.06412477555031133,0.4325754692846,OUT,0.0,0.38243942598187286,0.0,1.0,0.0
1628385,Harry Giles III,2017,20,Duke,3.0,0.5,rim_runner,forward_big,0.0,False,0,,,,0,blind_leave_year_out,81.25,232.0,87.25,6.0,OUT,PF,PF,3.9,3.8,0.3,0.3,0.7,11.5,17.9,5.6,16.8,1.7,5.3,16.4,0.57,0.577,0.577,0.0,0.577,4.4,1.5,2.9,0.0,0.9,F,2016-17,FR,0.3,historical,True,,0.6525227805808721,0.285667567399336,0.06180965201979198,0.347477219419128,OUT,0.0,0.03194999999999971,0.0,1.0,0.0
1628382,Justin Jackson,2017,15,North Carolina,2.0,0.713,offensive_wing,wing,1.0,False,0,,,,0,blind_leave_year_out,79.0,200.8,83.0,4.0,ROT+,SF,SF,18.3,4.7,2.8,0.8,0.2,32.0,25.7,15.8,9.5,1.3,0.8,4.8,0.555,0.443,0.51,0.37,0.531,9.8,7.7,2.1,0.477,3.3,F,2016-17,JR,0.4230769230769231,historical,True,,0.4267987636837466,0.5124364161604081,0.06076482015584529,0.5732012363162534,OUT,0.2340094845360825,0.0,0.0,1.0,0.0
1628396,Tony Bradley,2017,28,North Carolina,4.0,0.619,rim_runner,forward_big,0.0,False,0,,,,0,blind_leave_year_out,81.25,248.8,89.0,7.75,OUT,C,C,7.1,5.1,0.6,0.3,0.6,14.6,20.7,7.2,9.9,1.0,4.4,18.6,0.59,0.573,0.573,0.0,0.573,7.9,5.6,2.3,0.0,2.8,F,2016-17,FR,0.5957446808510638,historical,True,,0.5567710215240824,0.38497092287044476,0.05825805560547279,0.4432289784759176,OUT,0.0,0.3574554794520546,0.0,1.0,0.0
1628398,Kyle Kuzma,2017,27,Utah,2.0,0.633,secondary_creator,wing,1.0,False,0,,,,0,blind_leave_year_out,80.0,222.6,84.25,4.25,ROT+,SF,SF,16.4,9.3,2.4,0.6,0.5,30.8,27.0,15.2,12.8,1.1,1.6,11.3,0.565,0.504,0.56,0.321,0.542,6.3,5.6,0.7,0.233,4.4,F,2016-17,JR,0.45833333333333337,historical,True,,0.5225649801594326,0.4194327514563869,0.05800226838418044,0.47743501984056735,OUT,0.2958922222222221,0.0,0.0,1.0,0.0
1628412,Frank Mason III,2017,34,Kansas,0.0,0.761,secondary_creator,small_guard,0.0,False,0,,,,0,blind_leave_year_out,71.0,188.8,75.25,4.25,OUT,PG,PG,20.9,4.2,5.2,1.3,0.1,36.1,25.6,26.1,12.4,2.0,0.2,2.0,0.622,0.49,0.5,0.471,0.573,11.3,8.6,2.7,0.354,6.6,G,2016-17,SR,0.7499999999999999,historical,True,,0.562526705547941,0.37967029076612446,0.05780300368593449,0.43747329445205896,OUT,0.0,0.0,0.0,1.0,0.0
1628422,Damyean Dotson,2017,44,Houston,1.0,0.796,two_way_wing,guard,1.0,False,0,,,,0,blind_leave_year_out,76.5,205.2,81.0,4.5,ROT+,SG,SG,17.4,6.9,1.1,0.9,0.2,34.3,23.1,6.9,6.8,1.6,0.6,5.1,0.611,0.47,0.505,0.443,0.595,9.4,8.2,1.3,0.567,1.7,G,2016-17,SR,0.29310344827586204,historical,True,,0.5169728351612815,0.42690283468948576,0.05612433014923276,0.4830271648387185,OUT,0.0,0.0,0.0,1.0,0.0
1628387,Ike Anigbogu,2017,47,California-Los Angeles,3.0,0.535,rim_runner,wing,0.0,False,0,,,,0,blind_leave_year_out,80.5,252.2,90.25,9.75,OUT,PF,PF,4.7,4.0,0.2,0.2,1.2,13.0,18.4,2.3,16.5,0.7,8.8,13.2,0.564,0.564,0.564,0.0,0.564,0.9,-1.5,2.4,0.0,1.5,F,2016-17,FR,0.42857142857142855,historical,True,,0.7000812830430004,0.24628226606880582,0.0536364508881938,0.2999187169569996,OUT,0.0,0.07436153846153816,0.9256384615384619,0.3983349999999998,0.0
1628432,Davon Reed,2017,32,Miami (FL),1.0,0.779,offensive_wing,guard,0.0,False,0,,,,0,blind_leave_year_out,76.5,206.2,84.0,7.5,OUT,SG,SG,14.9,4.8,2.4,1.3,0.5,35.3,22.2,14.3,13.7,2.3,1.5,2.9,0.58,0.433,0.474,0.397,0.539,8.2,5.0,3.2,0.535,3.3,G,2016-17,SR,0.6346153846153846,historical,True,,0.6213450069069564,0.3284535984395882,0.05020139465345549,0.3786549930930437,OUT,0.0,0.0,0.0,1.0,0.0
1628414,Sindarius Thornwell,2017,48,South Carolina,1.0,0.771,secondary_creator,guard,0.0,False,0,,,,0,blind_leave_year_out,75.5,211.6,82.0,6.5,OUT,SG,SG,21.4,7.1,2.8,2.1,1.0,33.9,29.5,19.1,11.9,3.6,3.4,8.0,0.59,0.444,0.471,0.392,0.51,17.1,11.0,6.2,0.337,8.4,G,2016-17,SR,0.8936170212765957,historical,True,,0.6056395349594019,0.3448973114812604,0.04946315355933761,0.394360465040598,OUT,0.0,0.0,0.0,1.0,0.0
1628400,Semi Ojeleye,2017,37,Southern Methodist,2.0,0.785,two_way_wing,guard,0.0,False,0,,,,0,blind_leave_year_out,77.25,241.4,81.75,4.5,OUT,SF,SF,19.0,6.9,1.5,0.4,0.4,34.1,25.9,9.3,8.5,0.8,1.6,8.4,0.621,0.487,0.529,0.424,0.572,9.3,8.3,1.1,0.399,6.3,F,2016-17,JR,0.8513513513513513,historical,True,,0.5994310177026823,0.35118813074362015,0.049380851553697536,0.4005689822973177,OUT,0.0,0.0,0.0,1.0,0.0
1628420,Monte Morris,2017,51,Iowa State,0.0,0.78,secondary_creator,small_guard,1.0,False,0,,,,0,blind_leave_year_out,73.25,175.2,76.0,2.75,ROT+,PG,PG,16.4,4.8,6.2,1.5,0.3,35.3,22.8,32.0,7.5,2.4,0.8,3.7,0.555,0.465,0.503,0.378,0.523,10.5,7.5,3.0,0.308,3.2,G,2016-17,SR,0.3478260869565218,historical,True,,0.3291131415277754,0.6258329179135953,0.045053940558629366,0.6708868584722246,ROT+,0.0,0.0,0.0,1.0,0.0
1628417,Jaron Blossomgame,2017,59,Clemson,2.0,0.724,offensive_wing,guard,0.0,False,0,,,,0,blind_leave_year_out,77.75,218.6,82.0,4.25,OUT,SF,SF,17.7,6.3,1.5,0.8,0.9,34.3,25.9,9.7,9.7,1.4,2.9,5.9,0.561,0.499,0.565,0.255,0.526,6.2,5.2,1.0,0.213,5.1,F,2016-17,SR,0.48571428571428565,historical,True,,0.6714699180364854,0.2847038475783654,0.04382623438514922,0.32853008196351463,OUT,0.0,0.0,0.0,1.0,0.0
1628383,Justin Patton,2017,16,Creighton,4.0,0.517,rim_runner,forward_big,0.0,False,0,,,,0,blind_leave_year_out,82.0,229.0,87.0,5.0,OUT,C,C,12.9,6.2,1.2,0.9,1.4,25.3,22.0,8.5,15.1,1.9,5.9,8.0,0.671,0.676,0.683,0.533,0.689,8.4,4.2,4.2,0.051,2.5,C,2016-17,FR,0.3125,historical,True,,0.5710325572179669,0.39373990736601366,0.03522753541601943,0.4289674427820331,OUT,0.0,0.4784779367588933,0.0,1.0,0.0
1628411,Wes Iwundu,2017,33,Kansas State,1.0,0.688,secondary_creator,guard,0.0,False,0,,,,0,blind_leave_year_out,77.5,193.4,85.0,7.5,OUT,SG,SG,13.0,6.3,3.5,1.0,0.3,31.4,22.3,22.9,17.2,1.9,1.2,4.1,0.585,0.481,0.52,0.376,0.532,7.5,4.9,2.6,0.271,4.5,F,2016-17,SR,0.6923076923076923,historical,True,,0.6128907787675495,0.353125012541494,0.03398420869095652,0.3871092212324505,OUT,0.0,0.0,0.0,1.0,0.0
1628443,Kadeem Allen,2017,53,Arizona,0.0,0.725,secondary_creator,small_guard,0.0,False,0,,,,0,blind_leave_year_out,73.0,192.4,81.25,8.25,OUT,PG,PG,9.8,4.0,3.0,1.6,0.6,30.0,18.1,17.8,18.3,3.1,2.3,1.5,0.57,0.453,0.466,0.427,0.521,7.4,2.2,5.2,0.318,3.4,G,2016-17,SR,0.7234042553191489,historical,True,,0.7269270753933883,0.2394370118385012,0.033635912768110524,0.2730729246066117,OUT,0.0,0.0,0.0,1.0,0.0
1628391,D.J. Wilson,2017,17,Michigan,3.0,0.817,stretch_big,wing,0.0,False,0,,,,0,blind_leave_year_out,80.75,234.4,87.0,6.25,OUT,PF,PF,11.0,5.3,1.3,0.5,1.5,30.4,18.3,8.5,11.2,1.1,5.2,6.6,0.628,0.538,0.631,0.373,0.605,7.9,5.4,2.5,0.361,1.6,F,2016-17,JR,0.3137254901960785,historical,True,,0.8015733376846593,0.18153173536253517,0.016894926952805495,0.19842666231534067,OUT,0.0,0.41691666666666627,0.0,1.0,0.0
1627732,Ben Simmons,2016,1,Louisiana State,3.0,0.67,rim_runner,forward_big,2.0,True,2,2019-20,4.0,3.0,1,blind_leave_year_out,81.1,240.3,84.25,3.1500000000000057,SUPERSTAR,PF,PF,19.2,11.8,4.8,2.0,0.8,34.9,26.4,27.4,17.4,3.1,2.5,9.6,0.6,0.56,0.561,0.333,0.561,10.3,7.0,3.3,0.008,9.0,F,2015-16,FR,0.7758620689655172,historical,True,,0.210509690479745,0.3699263076482817,0.4195640018719733,0.789490309520255,STAR,0.0,0.6026479999999997,0.0,1.0,0.0
